date,content,like_count,retweet_count,username,verified
2022-05-11 00:49:11+00:00,"NLNA Video Newsletter Ep27 May 2022
#NLNA #video #Video_Newsletter #chocolate #theministryofchocolate #newsbar #pressandgrocersco
 https://t.co/gVzOrEtyrQ https://t.co/REUGAEW53S",2,1,nlnaltd,False
2022-05-11 00:39:43+00:00,"👉 $79.99 👈
Hot Chocolate Design Chocolaticas Bon Voyage Womens Mary Jane Flat Multicoloured HCD @buy1_best
#Hot #Chocolate #Design #Chocolaticas #Bon #Voyage #Womens #Mary #fashion #lifestyle 

Are you ready to be #pretty?! https://t.co/uQ6rUolNQM",0,0,buy1_best,False
2022-05-11 00:37:23+00:00,"VANA NLNA Video Newsletter Ep27 May 2022
#VANA #NLNA #video #Video_Newsletter #chocolate #theministryofchocolate #newsbar #pressandgrocersco @GMVana1 
https://t.co/qAkg8rmvU5",2,1,VANALTD,False
2022-05-11 00:30:00+00:00,"Journey into the world of #cacao with our Introduction to Chocolate Tasting Class! Learn more about the online class at https://t.co/O2nFFy2S8q

#auro #aurochocolate #auroexperience #treetobar #chocolate #cacao #tasting",0,0,AuroChocolate,False
2022-05-11 00:21:21+00:00,"If you are involved in #cocoa and #chocolate and looking to create and publish a #transparency report – DM me. I can help you make sure your transparency report does what you need it to, and want it to do.

#ethical #sustainable #sustainability 
#cacao #cacau #chocolat https://t.co/He3iGRdmax",2,1,DiscoverChoc,False
2022-05-11 00:20:43+00:00,"Chocolate 🍫 Beer 🍺 
#GoBolts #TBLightning 
#TBLvdTOR 
#Chocolate #Beer https://t.co/FTBGBZPA9L",2,0,FunkyWhiteGuy,False
2022-05-11 00:18:43+00:00,Earl Grey #chocolate #yyc #Calgary https://t.co/EJHrUZpEPb,1,1,EpiphanieChoc,False
2022-05-11 00:10:01+00:00,"Ever declared you will give up #chocolate, #alcohol, #cigarettes or #overeating tomorrow? What is it about ‘tomorrow’ that means it won’t work?  Unimed Living https://t.co/ijMlaUQiW5

#selfcare #addictions #change #diet #weightlosstips",3,1,MelindaKnights,False
2022-05-11 00:03:30+00:00,@PegCochran @cozymysteryclub Chocolate is one of my writing tools. #chocolate https://t.co/jLv9KmGiXq,1,0,RomerilChris,False
2022-05-11 00:00:50+00:00,"Throwback to some really tasty cannabis-infused, orange cream filled dark chocolate patties! Hope to concoct some edibles soon, but these home improvement projects got my weekends in a Kung Fu grip. 
#edibles #CannabisCommunity #hightimes #weed #candy #chocolate https://t.co/AQdKU2TKql",5,0,RawdawgRory,False
2022-05-10 23:45:37+00:00,"#smorescake #marleyspoon #chocolate #little_steve #bobblehead #bobbleheads #littleSteveBobble @ Highlands Ranch, Colorado https://t.co/KIhHdK24Ph",0,0,littlesteve29,False
2022-05-10 23:41:23+00:00,So #Christians why #Jesus I mean #Genesis said #Adam &amp; #Eve are Gods... any help here please!! #Easter #Message #Christmas #Holidays #Santa #Chocolate #Bunnies ##rebuild #temple SOUND like what yogis do...or All those descendants of Adam &amp; Eve #Bible #fun or do you worship #cross,0,0,DrAGreszczyszyn,False
2022-05-10 23:35:43+00:00,This was my favourite chocolate bar as a kid. What was yours? #candy #nestle  #chocolatebar #chocolate @NestleCA #mirage @CadburyCanada @Hersheys https://t.co/5ODpsKHUEc,3,0,EnjoyDansTweets,False
2022-05-10 23:30:34+00:00,My son found my secret #chocolate stash. An autistic 8 year old on five times the normal limit. It's going to be a fun night. 😀,0,0,RunningGag77,False
2022-05-10 23:25:02+00:00,"If anyone knows @TomCruise, could you hook this up? I need a #TopGun parody with #Maverick AND #Chocolate. 

You know @SherylUnderwood deserves this! Let’s make it happen! RT this!

Tap👇to🎧
https://t.co/c4tGJ3yAUc

@KyleErby @randbhistory @wasup_doc_ https://t.co/KvvHNHAJGT",0,0,itsDaveHines,False
2022-05-10 23:16:00+00:00,"Life’s too short to be counting calories… It’s national #eatwhatyouwant day! 

Treat yourself with 5 sweet slices of your choice for only $10.95! Order yours online and skip the queue https://t.co/QK01LjPlUA

#treatyourself #yummy #sweets #chocolate #handmade #banjosbakery https://t.co/eKJQoNLIgM",0,0,BanjosBakery,False
